time,seconds_elapsed,accel_z,accel_y,accel_x,gyro_x,gyro_y,gyro_z,activity,member
1772896753765767168,0.07476708984375,-0.0766226364314556,-0.0192494748711586,0.0665944921270245,0.0057240291498601,-0.0397886037826538,-0.0256445538252592,walking,david
1772896753775825664,0.0848254869156612,-0.1959947997990533,-0.0582445313872044,0.0847668846090867,0.0155580946489517,-0.0451202019998271,-0.0276632079953711,walking,david
1772896753785883904,0.0948838839875724,-0.1399599220379352,-0.0195884281900902,0.0389462571400291,0.0188678234464921,-0.0335588440283786,-0.0329995980997039,walking,david
1772896753795942400,0.1049422810594837,-0.0387957385388516,0.053023471024673,-0.0169728420383913,0.0164508508114298,-0.0274043094498926,-0.0356221550625797,walking,david
1772896753806000640,0.1150006781313949,0.0033196748491219,0.0843120187005314,-0.0052239955113773,0.0163073524588776,-0.0256390761949965,-0.0333736873299167,walking,david
1772896753816059136,0.1250590752033062,0.0010947112151771,0.0460474287435919,0.0406949813525324,0.0154875946240079,-0.0177849563128361,-0.0255661288156881,walking,david
1772896753826117632,0.1351174722752174,-0.007382701655651,-0.0079184678010043,0.0704035367588055,0.0129428439459789,-0.0061031730835167,-0.0179543899242622,walking,david
1772896753836175872,0.1451758693471286,0.0081166629858102,-0.0469529815381984,0.0665985765783924,0.0089759040111865,0.0018996027086881,-0.0163188455207082,walking,david
1772896753846234368,0.1552342664190399,0.0437393186650743,-0.0705236313675548,0.0544533008300374,0.0038172821295135,0.004052978830722,-0.0206376087240681,walking,david
1772896753856292864,0.1652926634909511,0.0633604495789921,-0.0400025736918592,0.0667954377619389,-0.0005037780104035,0.0050341648413032,-0.0275149203450666,walking,david
1772896753866351104,0.1753510605628623,0.0872894288703575,0.0354145776487429,0.0602900494503155,-0.0054896127884904,0.015754755309403,-0.0343290678902666,walking,david
1772896753876409600,0.1854094576347736,0.0707529924142348,0.0255280621247393,0.0134255798918448,-0.0111264470319223,0.021458487998374,-0.0370673979435618,walking,david
1772896753886467840,0.1954678547066848,0.0876966460526517,-0.0273610510013965,-0.0096596487116092,-0.0235113796497227,0.0404919970546826,-0.0303620260671329,walking,david
1772896753896526336,0.2055262517785961,0.0759193405709662,0.0076769326705195,0.0192815707650862,-0.0320843861706422,0.0561354403850326,-0.0294656020349035,walking,david
1772896753906584832,0.2155846488505073,0.0527965367805044,0.0104660207326422,-0.0249454521699951,-0.0351807662625104,0.0597002430937136,-0.0348156225571527,walking,david
1772896753916643072,0.2256430459224185,0.0722813560733345,-0.0421723947029647,-0.0695919962585257,-0.0394415136929829,0.0525988497775133,-0.0344762453786509,walking,david
