time,seconds_elapsed,accel_z,accel_y,accel_x,gyro_x,gyro_y,gyro_z,activity,member
1772739721481396200,0.080396240234375,0.1597492479294538,-0.0316345803981646,0.143651579019567,0.1259214580059051,0.107589304447174,-0.0235741343349218,standing,queen
1772739721491343000,0.090343017578125,0.1068102694243192,-0.0313741941626183,0.1331443322615698,0.1237358003854751,0.1020704358816146,-0.0053714280948042,standing,queen
1772739721501290000,0.1002900390625,0.0513145921736955,-0.0704646069920621,0.1203740176761057,0.138448879122734,0.1137626022100448,0.006993681192398,standing,queen
1772739721511238100,0.110238037109375,-0.0348451034098863,-0.0654930473908782,0.1423096263587009,0.1653484106063842,0.1242860853672027,0.0240011606365442,standing,queen
1772739721521185300,0.120185302734375,-0.1700590450197458,-0.0412471159392967,0.1755147348760627,0.2089656740427017,0.1281880587339401,0.0442382767796516,standing,queen
1772739721531132200,0.130132080078125,-0.2925198880404234,-0.031170287354663,0.1646578618296422,0.2667796909809112,0.1536100655794143,0.0676458626985549,standing,queen
1772739721541080300,0.140080322265625,-0.2958703675121069,0.0003374609265942,0.1185953175657894,0.3256073892116546,0.1907179504632949,0.0767325684428215,standing,queen
1772739721551027000,0.15002685546875,-0.2620306417524814,0.0370299092362169,0.0291160970545024,0.3798788785934448,0.221125915646553,0.0752321407198906,standing,queen
1772739721560974000,0.15997412109375,-0.2350748302876949,-0.0046162068248726,-0.0809925038124434,0.4155565500259399,0.2406583279371261,0.0563937723636627,standing,queen
1772739721570921200,0.169921142578125,-0.1553501361876726,-0.0257010256307199,-0.1426717011367436,0.4273951053619385,0.2333309054374694,0.0317928194999694,standing,queen
1772739721580869000,0.179869140625,-0.1008265188395977,-0.0375130782268359,-0.1686751894459128,0.4285542070865631,0.2171528935432434,0.004137550946325,standing,queen
1772739721590816000,0.18981591796875,-0.0748953742474317,0.0049321226399391,-0.1740680614653974,0.4100068807601928,0.1199541687965393,-0.0442483574151992,standing,queen
1772739721600763100,0.19976318359375,-0.3511550323605537,0.2840094319896772,-0.2971492831404321,0.4201756417751312,0.0715575367212295,-0.0874454528093338,standing,queen
1772739721610711000,0.2097109375,-0.2857452793389559,0.2110642419619485,-0.2389591243751347,0.4732154011726379,0.1378404200077057,-0.0778636634349823,standing,queen
1772739721620658200,0.219658203125,0.0177227036952972,-0.1221080657939426,-0.1665745091059245,0.4808468818664551,0.1261138916015625,-0.1670682281255722,standing,queen
1772739721630605300,0.229605224609375,-0.0593131897121667,0.3615293460544198,-0.688880966566503,0.4409090280532837,0.0532993376255035,-0.3018593490123749,standing,queen
1772739721640552000,0.239552001953125,-0.0113455698788166,0.516565667052567,-0.8220244585778563,0.3773955702781677,-0.0210933499038219,-0.4154541492462158,standing,queen
1772739721650495500,0.24949560546875,0.2112257526665925,0.4152392358668148,-0.628550854896754,0.3237483203411102,-0.0482645146548748,-0.4508624672889709,standing,queen
1772739721660442600,0.259442626953125,0.3758160108864307,0.1375956125820055,-0.2486149510687217,0.2809034883975982,-0.0773306190967559,-0.4588248431682586,standing,queen
1772739721670389800,0.2693896484375,0.4359019385367632,-0.0370992390122264,-0.0167617314423434,0.2462195456027984,-0.0838042274117469,-0.4351168572902679,standing,queen
1772739721680337700,0.279337646484375,0.3109463560909032,-0.1357996325433254,0.1867729004660621,0.2228235006332397,-0.105572260916233,-0.3984416425228119,standing,queen
1772739721690284800,0.289284912109375,0.1899409725755453,-0.1326676911931484,0.235706314857956,0.2011078298091888,-0.1173274517059326,-0.3732079267501831,standing,queen
1772739721700231700,0.299231689453125,0.2317956624865531,-0.1759953762661665,0.2246722586137242,0.1752871423959732,-0.1079666689038276,-0.34225794672966,standing,queen
1772739721710178600,0.309178466796875,0.2718932795971632,-0.1496428644567728,0.1678454606235027,0.1502790004014969,-0.0826594531536102,-0.3161773681640625,standing,queen
1772739721720126700,0.319126708984375,0.392376685065031,-0.115569439539127,0.1958535576201975,0.1327927708625793,-0.035788957029581,-0.2921784222126007,standing,queen
1772739721730073600,0.329073486328125,0.4564607424408197,-0.042637985775806,0.2551579429714009,0.1148838028311729,0.0130864400416612,-0.2662951648235321,standing,queen
1772739721740020700,0.339020751953125,0.4105371956557035,-0.0216303786583244,0.2856081358905881,0.1109454408288002,0.0746813416481018,-0.2285268455743789,standing,queen
1772739721749968600,0.34896875,0.381986808475852,-0.0996868107525631,0.3040347500715404,0.126305490732193,0.1604247391223907,-0.1871413141489029,standing,queen
1772739721759915500,0.35891552734375,0.326648367613554,-0.2072284266587346,0.3070526731206104,0.1681883037090301,0.2490385472774505,-0.1468720585107803,standing,queen
1772739721769862700,0.368862548828125,0.1097422312229871,-0.2527781716953963,0.2942258151754737,0.2088108360767364,0.3097546398639679,-0.0887544304132461,standing,queen
1772739721779809800,0.378809814453125,-0.0785322694450616,-0.1652664769809693,0.3775706360014155,0.237614169716835,0.3412757813930511,-0.0308255907148122,standing,queen
1772739721789757700,0.3887578125,-0.1176098958581686,0.0118951300529763,0.5741633215511217,0.2473373711109161,0.3370347023010254,0.039078127592802,standing,queen
1772739721799704600,0.39870458984375,-0.0126449620395898,-0.0095258436383679,0.6445546258449554,0.2486737370491027,0.3486581444740295,0.1044263765215873,standing,queen
1772739721809651700,0.408651611328125,0.1437941384285688,-0.2051645529314875,0.5788760658193379,0.234870046377182,0.3408231437206268,0.1602140218019485,standing,queen
1772739721819599600,0.418599609375,0.1808452274501323,-0.2685437499735504,0.4113344104479998,0.2070719748735427,0.3120551109313965,0.1937490254640579,standing,queen
1772739721829546800,0.428546630859375,0.1499298647046089,-0.1375617468450218,0.2178520389385521,0.1586088389158249,0.2566616237163543,0.1913319379091262,standing,queen
1772739721839493600,0.43849365234375,0.1898375122010707,0.0726894617009907,0.0759018844088539,0.1002496480941772,0.1943785846233368,0.1887138336896896,standing,queen
1772739721849440500,0.4484404296875,0.2506067459404468,0.1534665143981576,-0.0527558404905721,0.0483345128595829,0.1607652306556701,0.1805680245161056,standing,queen
1772739721859388700,0.458388671875,0.3453881393969059,0.1177610678318887,-0.1765125685406848,0.0148076312616467,0.1518968939781189,0.1572217643260955,standing,queen
1772739721869335600,0.46833544921875,0.3859831846356392,-0.0167848383232951,-0.3059160703061148,-0.0055735409259796,0.1702788323163986,0.1341987252235412,standing,queen
1772739721879282700,0.47828271484375,0.3723100485920906,-0.0703480862066149,-0.3053929962800815,-0.0268772337585687,0.1754818707704544,0.1110466867685318,standing,queen
1772739721889230800,0.48823095703125,0.2885883938103914,-0.0779783618893474,-0.236401877640374,-0.0490030422806739,0.1665453761816024,0.0994491577148437,standing,queen
1772739721899177500,0.498177490234375,0.2016542067229747,-0.0921666809134185,-0.1103768393320962,-0.0763072818517685,0.1351379454135894,0.0855280980467796,standing,queen
1772739721909124600,0.50812451171875,0.0935527284443378,0.0751510295089334,-0.0459491196177899,-0.0968527719378471,0.0833469033241272,0.0610243529081344,standing,queen
1772739721919071700,0.51807177734375,-0.0330745866060256,0.1652910999655723,-0.0850993728756904,-0.0874368101358413,0.0701582878828048,0.0448305308818817,standing,queen
1772739721929019600,0.52801953125,-0.1018763201534748,0.1409152219913899,-0.2016967672230675,-0.0514567047357559,0.1111022531986236,0.010494127869606,standing,queen
1772739721938966800,0.537966796875,-0.0709703097581863,0.149992627742514,-0.3550152149200439,-0.014262905344367,0.1730669438838958,-0.0288218408823013,standing,queen
1772739721948913700,0.54791357421875,0.0313023162364959,0.2056017022397369,-0.4035890935508534,0.0023208647035062,0.2301145195960998,-0.0720670521259307,standing,queen
1772739721958861600,0.557861572265625,0.1647831504434347,0.1026996923003345,-0.3914714067883789,0.0007531521841883,0.2663483023643493,-0.102202259004116,standing,queen
1772739721968808700,0.56780859375,0.262665432524681,0.0045020606596022,-0.3669884151779115,-0.0246914885938167,0.287257045507431,-0.1304216384887695,standing,queen
1772739721978755800,0.577755859375,0.3134755823075771,0.0457421258036047,-0.2359057281538844,-0.0660211741924285,0.2804852426052093,-0.1491172462701797,standing,queen
1772739721988703700,0.587703857421875,0.2627770762056112,0.0304884425703436,-0.1254685004040598,-0.1026098132133483,0.2768700122833252,-0.1557178944349289,standing,queen
