time,seconds_elapsed,accel_z,accel_y,accel_x,gyro_x,gyro_y,gyro_z,activity,member
1772702265153735700,0.083735595703125,0.0297106631308794,0.0497294144746381,0.0373773572672856,0.286573976278305,-0.1185797080397605,-0.0241764970123767,still,queen
1772702265163683600,0.09368359375,0.2434270635694265,0.0201106628443347,-0.0743813740104204,0.2257663011550903,0.0249332524836063,-0.0220805890858173,still,queen
1772702265173631700,0.1036318359375,0.3898550576329231,-0.0455720162339741,-0.1406987205633428,0.061905775219202,0.1337395459413528,-0.009723181836307,still,queen
1772702265183579600,0.11357958984375,0.5329483543157577,-0.1641428432459011,-0.1228507830531802,-0.1107381656765937,0.1445652842521667,-0.0002156971022486,still,queen
1772702265193526800,0.12352685546875,0.4803635960757732,-0.1769647327549755,-0.0432185484430054,-0.1836154907941818,0.0636225789785385,-0.0022631601896137,still,queen
1772702265203474700,0.133474609375,0.0336205300509929,-0.0998972294996958,0.0581341131625464,-0.1944558918476104,-0.0398510806262493,-0.0030471947975456,still,queen
1772702265213422600,0.143422607421875,-0.0817091459155082,-0.0645160601514624,0.105477440784825,-0.1856923401355743,-0.0961766317486763,-0.0026382755022495,still,queen
1772702265223370500,0.15337060546875,-0.0371183090388774,-0.0574858555539976,0.1015627698254305,-0.1714169979095459,-0.0874987170100212,-0.0061688283458352,still,queen
1772702265233318700,0.163318603515625,0.0809147806674241,-0.0312297327741864,0.0179786386596562,-0.1523833870887756,-0.0340189784765243,-0.0036071334034204,still,queen
1772702265243266600,0.1732666015625,0.0980821885675191,-0.0015499762382241,-0.0421488870846107,-0.1295664757490158,0.0174292959272861,-0.0022944614756852,still,queen
1772702265253213700,0.183213623046875,0.0615291121959686,0.0267452694200677,-0.0731500832163728,-0.1022590100765228,0.0401335433125495,-0.0001206840388476,still,queen
1772702265263161600,0.19316162109375,0.028271570238471,0.0448303218880435,-0.0629469796372577,-0.0681998431682586,0.0314191430807113,0.0015259482897818,still,queen
1772702265273109800,0.20310986328125,-0.0320581030398607,0.0535848980261245,-0.0204428356744581,-0.0295404903590679,0.0057215453125536,-0.0010903782676905,still,queen
1772702265283057700,0.2130576171875,-0.0145551795750856,0.0566258777237962,0.0215427917064167,0.014752940274775,-0.0164287649095058,0.002185043413192,still,queen
1772702265293005800,0.223005859375,-0.0649649318635463,0.0513294518161099,0.0397288431637221,0.0508063919842243,-0.0178862698376178,-0.0016020082402974,still,queen
1772702265302952400,0.232952392578125,-0.0246785141825675,0.0344334036367246,0.0205643317458336,0.0813549757003784,-0.0101252868771553,-0.0010411464609205,still,queen
1772702265312900600,0.242900634765625,0.0189098676532506,0.0028197929613525,-0.0118548676828911,0.1056927815079689,0.0084359105676412,-0.0023625951725989,still,queen
1772702265322848500,0.2528486328125,0.0140144968271255,-0.0152440477552358,-0.0247564451068523,0.1256598383188247,0.0184717662632465,-0.0022653897758573,still,queen
1772702265332796700,0.262796630859375,0.045470542320609,-0.0062173367199546,-0.0165422331979672,0.1389404237270355,0.018237754702568,0.000187839847058,still,queen
1772702265342744600,0.27274462890625,0.0309708923250436,0.0077274535885371,-0.0092706376139045,0.1461418867111206,0.0104735754430294,-0.001663589850068,still,queen
1772702265352692500,0.2826923828125,0.0345563495963811,0.026707108817168,0.0053168464995629,0.1438823342323303,0.0046812742948532,-0.0034773324150592,still,queen
1772702265362639600,0.2926396484375,0.0668535220891237,0.0451923190342728,0.0056311440338118,0.1327162235975265,-0.005053911358118,-0.0041404594667255,still,queen
1772702265372587800,0.302587890625,0.0665180065244436,0.0364559201569878,0.0114120021615526,0.0992539748549461,-0.0096954945474863,-0.0060443906113505,still,queen
1772702265382535700,0.31253564453125,0.1534282282143831,0.0259561694355681,-0.0072497096917068,0.0438029654324054,-0.0060866442508995,-0.0013798638246953,still,queen
1772702265392483600,0.322483642578125,0.1679389841258525,-0.028287361462647,-0.0129716698183736,-0.0207704436033964,0.0058239591307938,-0.0002999459393322,still,queen
1772702265402432000,0.332431884765625,0.2180874551296234,-0.0555264788142638,-0.0143068765029776,-0.0660561695694923,0.0110733155161142,0.0023214034736156,still,queen
1772702265412380000,0.3423798828125,0.1648451097637414,-0.0573501642771996,-0.0026237041336717,-0.0879758968949318,0.0070006246678531,0.000157244503498,still,queen
1772702265422326800,0.352326904296875,0.0676052172392606,-0.0494794583015609,0.0125566832512267,-0.0909032449126243,-0.0034134006127715,-1.66594982147e-05,still,queen
1772702265432275000,0.36227490234375,0.0544534747213125,-0.0498703710150206,0.0081633271092636,-0.084107905626297,-0.0106560140848159,5.71049749851e-05,still,queen
