time,seconds_elapsed,accel_z,accel_y,accel_x,gyro_x,gyro_y,gyro_z,activity,member
1772897131922654700,0.07265478515625,0.151802088317275,0.0113822120947763,0.1025982046872377,-0.0033667220268398,0.0056024361401796,-0.0012882380979135,still,david
1772897131932688600,0.082688720703125,0.4252601330131292,-0.027697469278099,0.2626852332036942,-0.0387203469872474,-0.2146043181419372,0.0007553787436336,still,david
1772897131942721500,0.092721435546875,0.2881155156016349,-0.0364029364442918,0.2299688671845011,-0.067284345626831,-0.3017088770866394,0.0016704407753422,still,david
1772897131952755700,0.102755615234375,0.0225806651204824,-0.0347190247782273,0.0972143470912706,-0.0555430725216865,-0.3323812484741211,-0.0003216235490981,still,david
1772897131962788600,0.11278857421875,-0.1318640466600656,0.0092962498333072,0.0480310221920721,-0.0389603674411773,-0.2655300498008728,0.000781724054832,still,david
1772897131972822800,0.12282275390625,-0.1890776337444782,0.0181886270068818,-0.04558004884338,-0.0229419507086277,-0.1244629174470901,-0.000569166149944,still,david
1772897131982856700,0.132856689453125,-0.2300157933324575,0.0150749199997168,-0.1217299897291697,0.0054034031927585,0.0333783775568008,0.0007717353873886,still,david
1772897131992889600,0.1428896484375,-0.2802437593132257,0.0294781832489883,-0.1372926475800573,0.025059163570404,0.1713721454143524,0.0018872221698984,still,david
1772897132002923800,0.152923828125,-0.1856102498948574,0.0332995042359689,-0.1310942495976574,0.041122019290924,0.244118258357048,-0.0004489026905503,still,david
1772897132012957700,0.162957763671875,-0.1520265447229146,0.044697936813184,-0.0924680658796336,0.0404192879796028,0.2416753768920898,0.0018284835387021,still,david
1772897132022990600,0.172990478515625,-0.0498690695405006,0.0251945876456564,-0.0420047659061849,0.0363712832331657,0.1668919622898101,0.0004471018328331,still,david
1772897132033024500,0.1830244140625,0.0126531453460454,-0.0052514633879531,0.0299536141744349,0.0137008149176836,0.0724987760186195,0.0010490121785551,still,david
1772897132043058700,0.19305859375,0.1165226851433515,-0.0118577115188818,0.0599420804665423,-0.0053596948273479,-0.0299186762422323,0.0015526157803833,still,david
